title,date,main,section,url
"“모더나, 화이자보다 예방 효과 몇달 더 지속”",2021.09.23. 오전 11:13,"NYT, 의료인 평가 결과 보도



모더나 백신./EPA 연합뉴스										모더나 백신이 화이자 백신보다 예방 효과가 몇 달 더 지속한다고 미국 뉴욕타임스(NYT)가 23일 보도했다. 같은 mRNA 백신이지만 모더나 백신이 조금 더 낫다는 것이다.이날 NYT에 따르면, 지난 몇주 동안 발표된 6건의 연구에서 모더나 백신이 화이자 백신보다 접종 몇 달 후 예방 효과가 더 좋은 것으로 나타났다. 뉴잉글랜드 저널 오브 메디신(NEJM)에 발표된 최신 연구에는 미국 25개 주의 약 5000명의 의료 종사자를 대상으로 백신의 효과를 평가한 결과가 담겼다. 그 결과 모더나 백신의 유효성은 96.3%로 화이자(88.8%)보다 더 높았다.다른 연구에서도 모더나가 화이자보다 더 효과가 좋다는 비슷한 결과가 나왔다. 모더나를 맞고 생성된 항체가 화이자의 2~3배 수준이라는 연구도 있다.앞서 초기 임상시험에서 화이자와 모더나의 코로나 예방 효과는 각각 95%와 94%로, 거의 같았다. 모더나와 화이자 두 백신이 직접 비교된 적이 없지만, 초기에 비교해 현재는 미묘한 차이가 있는 것이다.이런 차이는 예방 접종을 받은 사람의 나이, 예방 접종 시기 등 여러 요인에 의한 것일 수 있다고 NYT는 전했다. 한 예로 화이자는 모더나보다 몇 주 앞서 노인과 의료종사자에게 접종됐다. 고령자는 면역이 상대적으로 빠르게 사라지기 때문에 화이자 백신 예방 효과가 모더나 백신보다 빠르게 떨어지는 것처럼 보일 수 있다는 것이다.두 백신은 투여량과 투여시간에도 차이가 있다. 화이자는 30마이크로그램을 3주 간격으로, 모더나는 100마이크로그램을 4주 간격으로 맞는다. 모더나 최고의료책임자 폴 버튼 박사는 “일주일이 면역세포가 증식할 수 있는 시간을 더 줄 수 있다”라며 “앞으로 더 연구가 필요하지만 그럴듯한 이유”라고 말했다.다만 웰레코넬의과대학 존 무어 교수는 “두 백신에 차이가 있지만 이것이 현실에서 문제가 될지는 의문”이라고 말했다.",105,https://n.news.naver.com/mnews/article/023/0003641890?sid=103
"유인촌 장관 ""이재환 관광공사 부사장 감사 진행…잘못 책임져야""",2023.10.26. 오후 7:24,"문화체육관광부 및 산하기관 종합감사이 부사장 발언 논란…건강 이유로 불출석유 장관 ""잘못한 일에 대해선 책임져야""문화체육관광부와 한국관광공사는 낙하산 발언, 직장 내 괴롭힘 의혹 등으로 논란이 된 이재환 부사장에 대한 감사를 진행하고 있다고 밝혔다.



유인촌 문화체육관광부 장관이 26일 국회에서 열린 문화체육관광위원회 국정감사에서 의원 질의에 답하고 있다. [이미지출처=연합뉴스]26일 국회 문화체육관광위원회의 문화체육관광부 및 산하기관 종합감사에서 유인촌 문체부 장관은 임종성 더불어민주당 의원의 이 부사장 관련 질문에 ""24일 이후로 감사를 진행하고 있다""며 ""잘못된 일에 대해서는 그에 대한 책임을 져야 한다""고 답했다.김장실 관광공사 사장 또한 ""지난 24일 문체부로부터 관광공사가 부사장에 대한 내부감사를 하라는 요구를 받았다""며 ""신속히 감사에게 감사를 요구할 것""이라고 말했다.앞서 이 부사장은 지난 19일 진행된 문체위의 문체부 산하기관 국감에서 자신을 이진복 정무수석, 오세훈 서울시장, 원희룡 장관 등과의 친분을 언급하며 '낙하산'으로 칭하거나 부산을 '촌 동네'라고 부른 사실이 영상을 통해 공개되며 질타를 받았다.또한 자신의 승인 없이 특정 업체와의 업무협약을 재추진했다는 이유로 직원의 감사를 지시하고, 개인 홍보영상 제작을 직원에게 지시했다는 의혹도 드러나며 논란의 중심에 섰다.이날 임 의원은 이 부사장이 한 달에 한 번 이상 해외 출장을 다녀온 점을 들며 ""사실상 관광공사가 이 부사장의 개인여행사로 전락했다""고 지적했다.이에 유 장관은 ""저는 이분을 잘 모른다""며 ""어떻게 해서 이런 직함을 맡았는지는 모르겠지만 하여간 좀 잘 조사를 해 봐야 할 것 같다""고 답했다.



김장실 한국관광공사 사장이 국회 문화체육관광위원회 국정감사에서 답변하고 있다. [이미지출처=연합뉴스]""이 부사장이 직원들이 보는 앞에서 스피커폰으로 경영본부 간부에게 전화해 누구는 어느 팀으로 보내라는 식의 말을 한다는 제보가 있다""는 임 의원의 질의에 김 사장은 ""의도는 모르겠으나 발언은 부적절한 것으로 보인다""고 답변했다.임 의원은 ""지난 국감 당시 직장 내 괴롭힘에 대한 조사, 개인 홍보영상 제작 관련 임직원 행동강령 규정 위반 및 청탁금지법 위반 의혹에 대한 조치를 요구했다""며 ""문체부가 공사에 자체 조사를 요구한 것으로 알지만 공사에는 임원에 대한 징계 규정이 없으니, 문체부가 감사 결과에 따라 권익위 신고 등 필요한 조치를 해달라""고 주문했다.이어 임 의원은 ""이재환 부사장은 지난 국감 당시 본 의원이 공사의 특정 사업에 부당한 압력을 행사했고, 자신이 이를 따르지 않아 보복성 감사를 받고 있다는 취지로 본 의원을 모함했다""며 ""하지만 의원실에 제출한 답변서에는 '사실무근'이라고 답했는데, 이 부사장의 뒷배가 어느 정도인지는 모르지만 어떻게 곤란한 처지를 회피하고자 국감을 이렇게 희롱하느냐""고 꼬집었다.임 의원은 ""이재환 부사장을 위증과 국회 모욕죄로 고발하는 것과 별개로 유인촌 문체부 장관에게 즉각적 해임을 요구한다""고 강조했다.이날 이 부사장은 건강상의 이유로 불출석 사유서를 내고 종합감사에 불참했다.이날 여야 의원들은 한국관광공사 외에도 영화진흥위원회, 그랜드코리아레저(GKL), 게임물관리위원회 등 산하기관에서 발생한 문제에 대한 지적과 함께 감독 기관인 문체부의 고강도 감사를 촉구했다.영진위는 임원 10명 중 3명이 공직자 이해관계충돌방지법 위반 사실이 드러나 논란이 됐다. 그랜드코리아레저는 2019년 5월께 오사카 사무소장이 고객이 맡긴 2500만엔(약 2억3000만원)을 횡령한 사건이 발생했으나, 징계 없이 퇴직금까지 받고 회사를 떠나 문제가 된 점이 대두됐다.게임물관리위원회는 2021년 진행한 전산망 구축 사업에서 또다시 비위 정황이 나왔다. 앞서 이상헌 더불어민주당 의원에 따르면 게임위는 지난 2016년 ‘자체등급분류 게임물 통합 사후관리 시스템’ 구축 사업에 예산 40~50억원을 투입했다. 2019년 해당 외주업체로부터 전산망을 납품받았으나 시스템 일부가 정상 작동되지 않았다. 게임위는 외주업체에 배상을 요구해야 함에도 어떠한 조치도 취하지 않아 감사원으로부터 감사가 진행됐었다.유인촌 문체부 장관은 ""자체 감사를 진행 중인 기관은 그 결과에 따라 후속 조치를 할 것이며, 미흡할 경우 문체부 차원의 감사도 철저히 하겠다""고 밝혔다.",105,https://n.news.naver.com/mnews/article/277/0005332019?sid=103
"코다 페이먼츠, 결제 솔루션 '코다샵'으로 韓 진출",2021.09.23. 오후 2:57,"코다샵 이미지 /코다 페이먼츠 제공해외 지급∙결제 업체 코다 페이먼츠가 최근 코다샵을 한국 시장에 출시한 것으로 확인됐다. 코다 페이먼츠에서 운영하는 코다샵은 중국과 동남아시아 등지에서 인지도를 쌓은 결제 솔루션 서비스다. 월간 누적 방문자는 9000만 명 수준이다. 텐센트(펍지 모바일), 가레나(프리 파이어) 스트리밍 플랫폼 비인 등에서 활용하고 있다. 코다 페이먼츠 관계자는 ""한국 게임 이용자들이 더욱 편리한 환경에서 게임을 즐기도록 대대적인 개선에 주력했다""며 ""한 눈에 확인할 수 있는 최적화된 디자인 등이 바로 그것""이라고 설명했다. 코다 페이먼츠 부사장 기욤 노에는 ""코다샵을 이용하는 한국 이용자들에게 다양한 모바일게임 서비스에 접근할 수 있도록 게임·앱 서비스의 가교 역할을 하는 새로운 장을 열고 싶다""고 말했다.",105,https://n.news.naver.com/mnews/article/629/0000107231?sid=103
"샤오미·화웨이폰 사용중단 권고…리투아니아, “검열 SW 발견”",2021.09.23. 오전 11:34,"- 샤오미폰, 금칙어 검색 보고 기능 내장…화웨이폰, 악성 앱 노출   [디지털데일리 윤상호 기자] 유럽에서 중국 스마트폰에 대한 보안 논란이 재개 조짐이다. 리투아니아 정부가 중국 제조사 스마트폰 사용중지를 권고했다. 개인정보 유출 위험을 발견했다고 경고했다.   22일(현지시각) 영국 BBC는 리투아니아 국방부가 화웨이와 샤오미 5세대(5G) 이동통신 스마트폰에서 보안 위험을 발견했다고 보도했다.   BBC에 따르면 리투아니아 국방부는 “중국 휴대폰 구매 중단과 이미 구입한 휴대폰은 가능한 빨리 폐기할 것을 권장한다”라고 발표했다.   리투아니아 국가사이버보안센터(NCSC)는 ▲샤오미 미10T ▲화웨이 P40 등을 검증했다.   샤오미 제품은 ▲자유 티벳(Free Tibet) ▲대만 독립 만세(Long live Taiwan independence) ▲민주화 운동(emocracy movemen) 등의 용어를 검색할 경우 이를 감지해 검열할 수 있는 소프트웨어(SW)를 내장했다. 금칙어는 449개 이상으로 드러났다. 유럽용 제품은 이 SW가 활성화한 상태는 아니다. 원격으로 활성화 여부를 선택할 수 있다. 또 사용자 데이터를 싱가포르 서버로 전송하는 것도 찾아냈다.   화웨이는 화웨이 애플리케이션(앱) 마켓에서 보안 프로그램에서 악성으로 판단한 앱을 걸러내지 않았다. 이용자가 악성 앱 위험에 노출돼 있는 셈이다.   이에 대해 샤오미와 화웨이는 BBC에 “이용자 통신 내역을 검열하지 않으며 사이버 보안과 개인정보 보호를 충실히 하고 있다”라고 반박했다.   시장조사기관 스트래티지애널리틱스(SA)에 따르면 지난 2분기 동유럽 스마트폰 판매량 1위는 샤오미다. 750만대를 공급했다. 점유율은 34.3%다. 화웨이는 분사한 아너를 포함 80만대를 판매했다. 점유율은 3.2%다. 화웨이는 작년까지 샤오미 삼성전자와 동유럽 스마트폰 판매량 3강을 형성했다. 샤오미는 서유럽에서도 삼성전자와 애플을 바짝 추격 중이다. 지난 2분기 샤오미 서유럽 판매량은 480만대. 점유율 17.7%로 3위를 기록했다.   한편 리투아니아와 중국은 불편한 관계다. 대만 명칭이 촉발했다. 지난 7월 리투아니아가 리투아니아 주재 대만 대표부 명칭을 ‘타이베이 대표부’에서 ‘대만 대표부’로 바꾸자 중국이 주 리투아니아 중국 대사를 소환했다.",105,https://n.news.naver.com/mnews/article/138/0002110629?sid=103
엔씨-넥슨-넷마블… ‘위기 돌파’ 승부수,2021.09.23. 오전 3:04,"김택진 엔씨 대표, 직원에 이메일… “과거 성공 방식 냉정하게 재점검”中서 규제에 막힌 넥슨 김정주… 美인재영입 나서며 ‘리더십 교체’수익성 악화에 고전하는 넷마블… M&A 전략으로 위기 대응 나서



국내 게임업계를 대표하는 엔씨소프트, 넥슨, 넷마블 등 이른바 ‘3N’이 신작 흥행 부진과 중국 등 해외시장 규제 강화 조치 등으로 흔들리고 있다. 상반기(1∼6월) 실적이 전년 대비 큰 폭으로 줄어든 데 이어 주가도 하락하자 대형 게임사의 창업주를 비롯한 최고경영진이 직접 진화에 나섰다. 엔씨소프트 창업주인 김택진 대표는 추석 연휴 전인 17일 사내 이메일을 보내 “회사를 둘러싼 외부의 반응이 냉담하고 위기에 빠졌다는 지적이 나오고 있다”며 “문제에 대해 깊이 성찰할 것”이라고 밝혔다. 김 대표가 임직원들에게 명절을 앞두고 ‘사과문’ 형식의 이메일을 보낸 것은 엔씨소프트가 지난달 26일 출시한 신작 게임 ‘블레이드앤소울2(블소2)’를 둘러싼 논란 때문이다. 이용자들은 블소2가 엔씨소프트의 대표작품 리니지 시리즈처럼 확률형 아이템을 포함해 돈을 더 내야 게임에서 승리할 수 있는 일명 ‘페이투윈(Pay to Win)’ 시스템을 유지하고 있는 점을 비판했다. 실제 블소2의 모바일 게임 매출 순위는 구글 플레이 집계 기준 현재 4위로 ‘신작 출시 효과’를 누리지 못했다는 평가를 받고 있다. 블소2 출시 전 80만 원대였던 엔씨소프트의 주가는 연일 하락하며 17일 58만7000원에 거래를 마쳤다. 김 대표는 이메일에서 “(엔씨소프트의) 과거 성공 방정식은 이미 지난 이야기”라며 “당연히 여겨왔던 방식과 과정에 의문을 품고 냉정히 재점검하겠다”고 강조했다. 엔씨소프트 관계자는 “이용자와 사내 임직원과의 충분한 소통을 통해 새로운 변화를 모색하겠다는 취지”라고 설명했다. 엔씨소프트가 출시 예정 게임인 ‘리니지W’의 온라인 설명회를 이달 30일 개최하는 것도 김 대표가 “(회사 안팎의) 의견을 듣고 또 듣겠다”고 강조한 데 따른 조치로 보인다. 게임업계 안팎에선 김 대표와 엔씨소프트의 대응이 미흡하다는 지적도 있다. 한국게임학회장인 위정현 중앙대 경영학부 교수는 “리니지 등 게임 지식재산권(IP) 우려먹기 문제나 해외시장 진출 전략 등에 대한 구체적인 방안 및 의지는 담기지 않았다”고 비판했다. 중국 매출 비중이 높은 넥슨은 중국 당국의 규제에 고전하고 있다. 대표 게임인 던전앤파이터 모바일 버전의 현지 출시가 미뤄진 가운데 중국 당국이 청소년의 게임 이용 시간도 제한하자 일본 증시에서 2000엔(약 2만1600원)을 웃돌았던 넥슨 주가는 21일 1748엔(약 1만8900원)까지 하락했다. 넥슨 김정주 창업주는 ‘리더십 교체’로 승부수를 띄웠다. 7월 넥슨의 지주회사인 NXC 대표에서 물러난 뒤 북미지역에 머무르며 ‘C레벨’(최고위급) 인재 영입과 콘텐츠 사업을 강화하기 위한 전략 수립에 주력하고 있다. 2분기(4∼6월) 영업이익이 전년 동기 대비 80.2% 줄어드는 등 수익성 악화로 고전하고 있는 넷마블은 인수합병(M&A) 전략으로 위기에 대응하고 있다. 지난달 2일 모바일 소셜 카지노 게임사 ‘스핀엑스’를 2조5000억 원에 인수한 거래가 대표적이다. 넷마블 창업주인 방준혁 이사회 의장은 스핀엑스 거래를 직접 진두지휘하면서 “사행성 게임이 아니라 가볍게 즐길 수 있는 ‘캐주얼 게임’을 운영하고 있다는 점에 주목해야 한다”고 사내 구성원들에게 강조한 것으로 알려졌다.",105,https://n.news.naver.com/mnews/article/020/0003383143?sid=103
삼성바이오에피스가 만든 안과질환 복제약 FDA 승인,2021.09.23. 오전 3:03,"삼성바이오에피스가 개발한 안과 질환 치료제 바이오시밀러(바이오 복제약)가 미국에서 판매 허가를 받았다.삼성바이오에피스는 “미국 식품의약국(FDA)에서 바이오시밀러 제품 ‘바이우비즈’의 판매 허가를 받았다”고 22일 밝혔다. 바이우비즈는 스위스 로슈의 자회사인 제넨텍이 개발한 황반변성(실명을 유발할 수 있는 안질환) 치료제 ‘루센티스’의 바이오 복제약이다. 루센티스의 지난해 글로벌 매출은 약 4조원이며, 미국 시장에서만 약 1조8000억원의 매출을 올렸다. 앞서 삼성바이오에피스는 지난 8월 유럽연합 집행위원회(EC)에서도 바이우비즈의 판매 허가를 받았다.삼성바이오에피스는 미국 생명공학 기업 바이오젠을 통해 미국∙유럽 등 주요 글로벌 시장에서 바이우비즈를 판매할 예정이다. 미국에서는 기존 특허 만료 시점 등을 고려해 2022년 6월부터 제품을 판매할 것으로 알려졌다.",105,https://n.news.naver.com/mnews/article/023/0003641789?sid=103
,,,105,https://n.news.naver.com/mnews/article/018/0005604984?sid=103
'갤럭시S22'에 S펜 내장되나?…힘 실리는 '갤노트' 단종설,2021.09.23. 오전 11:35,"삼성전자의 차기 플래그십 스마트폰 '갤럭시S22'에 S펜이 내장될 것이란 전망이 나왔다. 사진은 '갤럭시S22' 렌더링이미지. /렛츠고디지털12월 출시설과 S펜 내장설 솔솔…노트 시리즈와 큰 차이 없어 삼성전자의 차기 플래그십 스마트폰 '갤럭시S22' 시리즈에 '갤럭시노트' 시리즈에 S펜이 내장될 것이란 전망이 나오면서 '갤럭시노트' 단종설에 다시 힘이 실리는 모양새다.23일 정보기술(IT) 업계에 따르면 모바일 신제품 정보에 정통한 중국 IT 블로거 아이빙저우는 전날 트위터, 웨이보를 통해 ""삼성 '갤럭시S22' 시리즈는 12월 출시될 가능성이 매우 높다""며 이 같이 밝혔다.아이빙저우에 따르면 삼성전자는 매년 하반기를 책임져온 전략 스마트폰 '갤럭시노트' 시리즈를 올해 출시하지 않을 예정이다. '갤럭시S' 시리즈가 사실상 '갤럭시노트' 시리즈를 대체할 것이란 관측이다. 아이빙저우는 ""(갤럭시)노트는 끝났지만 끝난 게 아니다. (갤럭시)S가 (갤럭시)노트가 된다""고 언급했다.이는 '갤럭시S22' 시리즈가 노트 시리즈처럼 S펜을 내장하는 형태로 나온다는 의미다. 그동안 '갤럭시S21울트라', '갤럭시Z폴드3' 등에서도 S펜 사용을 지원했지만 S펜을 기기 안에 꽂아둘 별도 공간은 없어 노트 사용자들이 이에 대한 아쉬움을 토로한 바 있다.디자인 변경을 통해 S펜을 내장하게 되면 사실상 노트 시리즈와 '갤럭시S' 시리즈의 차이가 없어진다. 현재도 크기와 기능 측면에서 특별히 다른 점이 없는 상태다.현재 업계에서 예상하고 있는 '갤럭시S22'의 크기는 '갤럭시노트20 울트라'와 비슷한 수준이다. 다만 폭을 일부 더 늘려 S펜을 위한 공간을 만들 것으로 예상된다. 기기 모서리도 기존 '갤럭시S21' 시리즈보다 덜 둥글고, 노트 시리즈처럼 각진 디자인을 가질 것으로 보인다.기기 프레임 안에 S펜을 넣을 공간을 마련해야 하는 상황에도 '갤럭시S22'의 배터리 용량은 오히려 더 커질 것으로 전망된다. 아이스 유니버스는 새로운 '갤럭시S' 시리즈의 배터리 용량이 5000mAh로, 노트20 울트라보다 500mAh 더 많고 '갤럭시S21 울트라' 모델과는 필적할 수준이라고 언급했다.'갤럭시S22', '갤럭시S22 울트라'는 화이트, 블랙, 로즈 골드, 그린 등의 색상으로 출시되며, '갤럭시S22울트라'는 화이트, 블랙, 다크 레드 등 으로 구성될 것으로 알려졌다.한편, 삼성전자 측은 노트 시리즈의 단종설에 대해 공식적으로 일축한 바 있다. 앞서 지난 3월 주총에서 고동진 삼성전자 IM부문장(사장)은 ""노트 시리즈는 내년에 제품을 낼 수 있도록 사업부가 준비 중""이라고 언급했다.",105,https://n.news.naver.com/mnews/article/629/0000107164?sid=103
"차바이오텍, 정부 ‘재생의료기술개발사업’ 3개 과제 선정",2021.09.23. 오전 8:59,"줄기세포치료제 개발 과제 3건2024년까지 연구개발비 57억원 확보차바이오텍은 줄기세포치료제 개발 연구과제 3건이 정부의 재생의료기술개발사업 지원 대상에 선정됐다고 23일 밝혔다.  이 사업은 과학기술정보통신부와 보건복지부가 재생의료 치료제 및 치료 기술을 확보하기 위해 10년간 총 5955억원을 투입하는 사업이다. 올해는 재생의료 원천기술 개발, 재생의료 연계기술 개발, 재생의료 치료제·치료기술 개발 등 3개 분야에서 공공연구기관 5개, 대학 23개, 병원·민간기업(연구소) 23개 등 총 51개 과제를 선정해 지원한다.차바이오텍은 퇴행성 요추 추간판에 의한 만성 요통 치료제 ‘CordSTEM-DD’, 도파민성 신경전구세포를 이용한 파킨슨병 치료제 ‘CBT-NPC’, 탯줄 유래 줄기세포를 이용한 난소기능부전 치료제 ‘CordSTEM-POI’ 등 3건의 연구과제가 선정됐다. 2024년까지 연구개발비 57억원을 확보해 임상시험 및 상업화를 추진할 계획이다.만성 요통 치료제 CordSTEM-DD는 탯줄 유래 줄기세포를 활용한다. 차병원·바이오그룹이 세계 최초로 개발한 유리화 난자 동결기술과 3차원(3D) 대량 배양기술을 적용해, 처방 즉시 동결 보관 중인 치료제를 해동해 환자에게 투여할 수 있다. 임상 1상에서 안전성을 확인했고, 2a상에서 유효성을 확인하고 있다. 2023년까지 2a상을 마치고 2b상을 승인받는다는 목표다. 회사는 염증완화 효과와 추간판 재생을 통해 만성 요통을 근본적으로 치료할 수 있을 것으로 기대하고 있다. 파킨슨병 치료제 CBT-NPC 과제는 도파민을 분비하는 신경전구세포를 이용해 파킨슨병 치료제를 개발하는 연구다. 파킨슨병은 도파민성 신경세포 소실이 원인으로, 소실되는 세포들을 보충해주는 세포치료제가 대안이 될 수 있다는 설명이다.차바이오텍은 특허기술을 활용해 1개의 신경전구세포 조직을 25만명을 치료할 수 있는 양으로 증식할 수 있다고 했다. 대량생산을 통해 치료제 가격을 낮추고 환자의 경제적 부담을 줄일 수 있을 것으로 기대된다. 연구자 주도 임상시험을 통해 운동능력 개선 및 안전성을 확인했다.탯줄 유래 줄기세포를 이용한 난소기능부전 치료제(CordSTEM-POI) 개발 과제는 차병원·바이오그룹이 보유한 여성전문병원, 산부인과, 국내외 13개의 난임센터 등 여성질환 전문 글로벌 의료 인프라를 활용해, 빠르게 개발을 진행한다는 계획이다. 오상훈 차바이오텍 대표는 “이번 사업 선정은 차바이오그룹이 가진 국내 유일의 산·학·연·병 에코시스템을 바탕으로 세포치료제 연구개발에 집중한 결실”이라며 “성공적으로 과제 수행을 완료하고 상업화를 가속화해 글로벌 세포치료제 개발 기업으로 도약하는 계기로 삼겠다”고 말했다.김예나 기자",105,https://n.news.naver.com/mnews/article/015/0004607259?sid=103
"건축무한육면각체 무슨 뜻?…천재 시인 이상의 詩, 90년 만에 해석됐다",2021.09.23. 오전 9:00,"광주과학기술원 ""상대성 이론 바탕, 4차원 세계의 설계·건축을 문학적으로 구현""



시인 이상. 사진출처=나무위키올해로 탄생 111주년을 맞는 천재 시인 이상(1910~1937년)이 발표했던 난해시(難解詩)에 담겨져 있던 수수께끼가 90년 만에 물리학도에 의해 해석됐다. 광주과학기술원(GIST)에 따르면 , 캘리포니아 대학교 머세드 물리학 박사과정생인 오상현씨가 이수정 GIST 기초교육학부와 함께 최근 발표한 논문에서 이상의 손꼽히는 난해시 ‘삼차각설계도’(1931년작)와 ‘건축무한육면각체’(1932년작)에 사용된 제목과 일부 내용에 관한 수수께끼를 푸는 데 성공했다. 두 사람은 4차원 기하학을 토대로 이상의 난해시 제목에 등장하는 조어 ‘삼차각’과 ‘육면각’, ‘무한육면각체’를 분석하고 해설했다.  이에 따르면 ‘삼차각’은 4차원 공간상의 방향을 초구면좌표계(hyperspherical coordinates)로 나타낼 때에 활용되는 세 개의 각도를 의미한다. 연구 결과 이는 세 개의 각도가 하나의 ‘3차원 각도’라는 것에 착안해 고안된 용어임이 밝혀졌다.‘육면각’은 각진 4차원 도형의 각을 의미하는데 이는 4차원 도형은 한 점에서 6개의 면이 만난다는 것에 착안해 고안된 용어이다. 연구팀은 ‘육면각체’는 각진 4차원 도형, ‘무한육면각체’는 무한히 많은 점으로 이루어진 4차원 도형을 의미하는 것을 확인했다. 



삼차각설계도-선에관한각서1’의 ‘스펙트럼’ 개념도.이외에도 연구팀은 ‘삼차각설계도-선에관한각서1’의 ‘스펙트럼’이 점표로 표현된 빛의 스펙트럼을 취해 공간을 2차원에서 3차원으로 확장시키는 장치(윗 그림 참조)임을 밝혔냈다. ‘건축무한육면각체-AU MAGASIN DE NOUVEAUTES’에서 ‘사각의중의사각의중의사각의중의사각  의중의  사각’이라는 시구가 공간의 차원을 순차적으로 확장시켜 최종적으로 4차원 공간상에 존재하는 사각형(아래 그림 참조)을 의미한고 해석했다. 



건축무한육면각체 개념도.두 사람은 “이 논문으로 이상의 초기 시가 상대성이론을 바탕으로 4차원 시공간에서의 설계와 건축을 문학적으로 구현하려는 시도였음이 규명됐다” 면서 “이번 연구는 이상의 4차원 기하학을 활용한 사유와 독창적인 상상력이 작품에 구현된 경로를 조명했으며, 이상의 난해시를 파해하기 위한 후속 연구의 디딤돌을 마련했다는 점에서 의의가 있다”고 설명했다. 이번 연구 결과는 한국어문학국제학술포럼이 발행하는 'Journal of Korean Culture' 54호에 지난달 31일 게재됐다.",105,https://n.news.naver.com/mnews/article/277/0004972703?sid=103
