title,date,main,section,url
공주도 '류' 따라 자결?···공감 안되는 '투란도트'의 새 결말,2023.10.28. 오전 9:56,"서울시오페라단의 푸치니 '투란도트' 첫 공연 연극계 거장 손진책의 새로운 연출과 해석 눈길세계적 테너 이용훈, 칼라프 역으로 국내 데뷔



지난 27일 손진책 연출로 세종문화회관 대극장 무대에 오른 푸치니 오페라 '투란도트'. 서울시오페라단 제공현대 오페라 공연의 트렌드 중 하나는 대본(리브레토)과 음악은 그대로 두면서 시·공간적 배경을 연출가의 해석과 의도에 따라 원작과 아예 달리하는 것이다. 서울시오페라단만 해도 지난해 구노 오페라 '로미오와 줄리엣'(연출 이혜영)을 공연할 때 극의 배경을 1940년대 뉴욕으로 바꿨고, 베르디 오페라 '리골레토'(연출 장서문)는 지금의 서울을 연상시키는 현대적인 무대와 의상 연출로 공연했다.독일어로 ’연출가 중심의 극‘을 뜻하는 '레지테아터(Regietheater)' 오페라로 불리는 이런 공연은 관객에게 작품에 대해 새롭게 통찰할 기회를 주고 신선한 감흥을 불러올 수 있지만, 원작의 리브레토·음악과 새 배경이 전혀 어울리지 않는다면 반감만 일으킬 수도 있다.



지난 27일 손진책 연출로 세종문화회관 대극장 무대에 오른 푸치니 오페라 '투란도트'. 서울시오페라단 제공서울시오페라단이 지난 27일 세종문화회관 대극장 무대에 올린 푸치니의 미완성 유작 '투란도트'는 여기서 한발 더 나아갔다. 이번 오페라 연출은 연극계 거장인 손진책(76)이 맡았다. 손 연출가는 마당놀이 등 연희극과 창극을 비롯한 음악극을 연출한 경험은 풍부하지만, 투란도트 같은 클래식한 오페라를 무대에 올린 적은 없었다.'라 보엠' '토스카' '나비부인'과 함께 푸치니의 4대 오페라 중 하나인 ’투란도트‘는 국내외 무대에 자주 오르는 인기 오페라 중 한 편이다. 푸치니는 이 작품의 마지막인 3막 1장인 ’류의 죽음‘까지 작곡하고, 투란도트와 칼리프의 이중창과 왕궁의 피날레 송이 이어지는 마지막 장면을 완성하지 못한 채 세상을 떠났다.상연 시간으로 10분이 채 안 되는 마지막 장을 푸치니의 후배 프랑코 알피노가 완성해 '투란도트'는 1926년 밀라노 라 스칼라 극장에서 초연됐다. 이 마지막 장에는 주로 쓰이는 알피노 버전 이외에 여러 공연 버전이 존재한다. 반면 ’고대 중국 베이징’인 이 작품의 극 배경을 바꿔 공연하는 경우는 드물다.손 연출가는 이 작품의 리브레토와 음악은 그대로 두고, 배경은 시대가 불분명한 디스토피아적 지하 세계로 바꿨다. 막이 열리면 베이징 왕궁 부근이 아니라 거대한 콘크리트 기둥과 구조물, 계단으로 이뤄진 무대세트가 보인다. 전체적인 분위기가 어둡고 칙칙하다. 건물과 등장인물의 현대적 의상은 흑색이나 회색빛이다. 지상이 보이지 않는 것은 아니다. 군중(합창단)이 달빛을 노래할 때는 세트 사이 배경막에 커다란 보름달이 뜬다.



지난 27일 손진책 연출로 세종문화회관 대극장 무대에 오른 푸치니 오페라 '투란도트'. 서울시오페라단 제공공교롭게도 푸치니가 완성한 3막 1장까진 원작의 내용이 그대로 진행된다. 캐릭터의 특성도 비슷하다. 망국(亡國) 타타르의 왕자 칼라프가 얼음같이 차가운 공주 투란도트의 모습에 첫눈에 반하고, 목숨을 건 퀴즈 대결을 벌여 승리한다. 하지만 3막에서 칼라프의 이름을 끝내 밝히지 않고 자결한 시종 류의 시체를 장정들이 메고 나갈 때 군중들이 그 뒤를 따르는 듯이 퇴장하는 장면부터 원작과는 다른 결말을 암시한다.손 연출가는 마지막 장에서도 원작의 리브레토와 알피노의 음악을 그대로 사용하지만 무대연출만으로 새로운 결말을 이끌어낸다. 칼라프와 밀고 당기는 이중창을 부른 투란도트는 원작과 같이 아버지인 황제가 있는 궁으로 향하는 것이 아니라, 류처럼 권총으로 자살한다. 직접적으로 무대에서 자살하는 모습이 보이진 않는다. 총소리와 핏빛 어린 조명만으로 추측하게 한다. 이어 투란도트는 원작처럼 황제 앞에서가 아니라, 먼저 세상을 떠난 류와 다정하게 손잡고 칼라프의 이름이 ‘사랑’이라고 밝힌다. 피날레에서는 압제에서 벗어난 듯 검은 옷을 벗고 흰옷을 입은 군중들이 칼라프와 투란도트의 결합과 앞날을 축하하는 게 아니라 그들 자신의 밝은 미래를 기원하는 듯한 노래를 부른다.



지난 27일 손진책 연출로 세종문화회관 대극장 무대에 오른 푸치니 오페라 '투란도트'. 서울시오페라단 제공류의 희생과 죽음이 칼리프와 투란도트의 결합으로 이어지는 원작과는 달리 공주의 자살과 민중의 해방을 불러온 셈인데 공감하기 힘들다. 원작의 결말이 이해가 안 돼 다른 결말을 상상해 봤다는 연출가의 사전 설명을 들었어도 마찬가지다. 동시대적 감성으로도 이해하기 어려운 결말이다.이날 공연은 뉴욕 메트로폴리탄 오페라단, 런던 로열오페라단 등에서 칼리프 역을 100회 이상 맡은 세계적인 테너 이용훈(50)의 국내 데뷔 무대였다. 그는 1막 아리아 ‘울지마라 류’나 2막에서 투란도트와 숨 가쁘게 퀴즈 대결을 펼치는 이중창 등에서는 특유의 서정적인 음색에 강력하게 밀어붙이는 힘을 더한 리리코 스핀토 테너로서의 기량을 유감없이 발휘했다.



지난 27일 손진책 연출로 세종문화회관 대극장 무대에 오른 푸치니 오페라 '투란도트'. 서울시오페라단 제공다만 이 오페라에서 가장 유명한 아리아인 3막 ‘아무도 잠들지 마라(Nessun dorma)’에선 강약 조절이 원활치 않았고, 정인혁이 지휘하는 군포 프라임 필하모닉과의 호흡이 잘 맞지 않아 다소 아쉬웠다.그는 공연 직후 “해외 일정으로 아직 시차 적응이 안 돼 부족한 점도 많고 힘이 들었던 데다 그 어떤 외국 무대보다 긴장되고 떨렸다“며 ”하지만 사랑하는 한국 팬들을 직접 만나 가슴 설레고 뿌듯했다”고 말했다. 이날 타이틀 롤을 맡은 소프라노 이윤정과 류 역의 서선영, 칼리프의 아버지인 티무르 역의 바리톤 양희준 등도 배역에 몰입해 좋은 가창과 연기를 보여줬다.송태형 문화선임기자",105,https://n.news.naver.com/mnews/article/015/0004907701?sid=103
"메타버스 대입학원 이투스네오 강남, 2023 반수준비반 모집",2022.04.21. 오전 11:22,"[디지털데일리 이상일기자] 이투스교육의 메타버스 대입학원 ‘이투스네오 강남’이 반수를 준비하는 학생들을 위해 2023 반수준비반을 모집한다고 21일 밝혔다. 반수준비반은 오는 5월 2일 개강한다.이투스 교육평가연구소(소장 김병진)에 따르면 상위권 대학을 중심으로 한 정시 모집 확대 기조와 코로나19의 영향 등으로 최근 반수생이 늘고 있는 추세이며, 특히 지난해 역대급 난이도의 불수능과 문∙이과 통합 수능에서의 이과 강세, 이과에서 문과로 교차지원한 학생 중 상당수가 반수를 염두에 두고 있어 올해도 대규모의 반수생 유입이 예상된다. 이투스네오 강남의 2023 반수준비반 학생들은 메타버스 플랫폼 ‘엘리펀(ELIFUN)’을 활용해 학원에 가지 않고도 이투스교육 산하 13개 직영 학원의 현장 강의를 자유롭게 수강할 수 있고, 이투스(ETOOS)의 전 강좌와 메타버스에서만 제공되는 라이브 강의도 수강이 가능하다. 선택 유형에 따라 이투스네오 강남의 현장 수업도 수강할 수 있다. 반수준비반 등록 학생에게는 영상 풀이 Q&A 서비스 ‘큐리(CURI)’ 무제한 이용권과 이투스네오 강남의 스터디룸을 자유롭게 이용할 수 있는 혜택이 주어진다. 학고 반수와 수시 반수 학생들에게는 최신 갤럭시탭도 무상으로 제공된다. 한편, 이투스네오는 강남점과 일산점 두 곳을 운영하고 있으며, 이투스네오 강남은 국내 대입학원 중 최초로 메타버스를 도입해 온∙오프라인을 융합한 독자적인 학습 환경을 제공하고 있다.",105,https://n.news.naver.com/mnews/article/138/0002123181?sid=103
"ABL생명, '디지털 하이브리드 사고보험금 접수 서비스' 오픈",2022.04.21. 오후 5:34,"콜센터 상담과 동시에 보험금 청구 가능ABL생명은 콜센터 상담과 동시에 디지털 방식으로 사고보험금 청구가 가능한 '디지털 하이브리드 사고보험금 접수 서비스'를 오는 22일 오픈한다.'디지털 하이브리드 사고보험금 접수'는 콜센터 이용 시 필수적으로 확인해야 하는 본인 확인 정보를 활용해 사고보험금 접수가 필요한 고객에게는 상담에만 그치지 않고 동시에 디지털 방식으로 사고보험금 청구도 가능한 원스톱(One-stop) 서비스다.



(사진=ABL생명)기존에는 콜센터 상담 시 사고보험금 접수가 동시에 처리되지 않았다. 이 때문에 고객은 콜센터 상담을 통해 사고보험금 청구 전 필요 서류 안내를 먼저 받은 뒤 모바일, 팩스, 우편 등을 이용해 다시 접수해야 하는 불편함이 있었다.콜센터로 사고보험금 청구 문의를 한 고객에게 상담원은 본인 여부와 진단 정보 확인 후, 사고보험금 관련 정보를 시스템에 입력한다. 그리고 사고보험금 청구가 가능한 URL을 고객 모바일 기기로 발송하고 고객은 이를 이용해 진단서 사진 등만 첨부하면 간편하게 사고보험금을 접수할 수 있다.최현숙 ABL생명 고객지원실장은 ""앞으로도 ABL생명은 디지털 대전환 시대에 디지털 소외계층 등도 편리하게 서비스 받을 수 있도록 고객 중심의 비대면 디지털 고객서비스를 강화해 나갈 계획""이라고 밝혔다.",105,https://n.news.naver.com/mnews/article/092/0002254645?sid=103
"불확실성 여파로 스마트폰 출하량 11% 감소…중국 빅3 점유율 뚝, 삼성은 선방",2022.04.21. 오후 2:42,"팬데믹 이전 수준 회복세 보였지만전쟁, 중국 봉쇄, 인플레로 불확실성 ↑삼성전자 24%로 1위, 애플 18%샤오미·오포·비보 하락세 지속



/AP연합뉴스[서울경제] 지정학적 위기에 따른 불확실성과 전 세계를 휩쓴 인플레이션이 전세계 스마트폰 시장에도 타격을 입혔다. 이 가운데 세계 1위 삼성전자는 점유율을 더욱 늘렸다. 중국 업체들의 점유율은 반대로 하락하면서 스마트폰 업계 지형도에 변화가 예상된다.20일(현지 시간) 글로벌 시장 조사 업체 카날리스가 발표한 올 1분기 전세계 스마트폰 출하량은 전년 동기 대비 11% 감소했다. 지난 해 4분기만 해도 팬데믹 이전의 수요를 회복했다는 평가가 나왔지만 세계적인 불확실성이 높아지면서 수요가 줄었다. 니콜 펭 카날리스 부사장은 “지난 1분기 글로벌 스마트폰 시장이 어느 때보다 불확실한 기업 환경으로 인해 타격을 받았다”며 “러시아-우크라이나 전쟁으로 인한 지정학적 위기를 비롯해 중국의 제로 코로나 정책, 인플레이션 위협 등으로 제조사들이 커다란 불확실성에 직면해 있다”고 설명했다.



/로이터연합뉴스전반적인 출하량 부진 속에서 점유율 1위를 차지한 삼성전자는 직전 분기 대비 점유율이 5% 포인트 증가한 24%를 기록했다. 전년 동기와 비교해도 2% 포인트가 늘어난 수치다. 애플은 전 분기 대비 5%포인트가 감소한 18%로, 전년 동기와 비교하면 3%포인트 늘었다. 이어 중국 업체인 샤오미(13%), 오포(10%), 비보(8%) 순으로 나타났다. 샤오미·오포·비보 등 중국 빅3업체의 점유율은 31%로 집계됐다. 전년 동기 대비 4% 포인트 감소한 수치다. 중국의 제로 코로나19 정책으로 인해 제조업체들이 생산 차질을 겪고 있는 가운데 길어지는 봉쇄로 인해 소비자들의 기기 교체 수요가 둔화된 것도 영향을 미쳤다. 중국 당국의 정책으로 인한 변수가 상수가 되고 있다는 우려도 나온다.포트폴리오의 다양성도 선도 업체가 격차를 벌리는 원인이 됐다는 분석이다. 산얌 추아라시아 카날리스 애널리스트는 “확실성 와중에도 선도 업체들은 기기 포트폴리오를 다양화하면서 성장을 가속화했다”며 “삼성은 중저가 시리즈인 A시리즈를 증산하면서 플래그십 모델인 갤럭시S22를 동시에 선보였다”고 설명했다. 또 애플은 지난 해 하반기 출시된 아이폰13 시리즈가 지속적으로 인기를 끌는 한편 지난 3월 아이폰SE가 고성능 콤팩트 아이폰을 내세워 중저가 시장에 어필한 게 통했다고 설명했다.",105,https://n.news.naver.com/mnews/article/011/0004044998?sid=103
"[WIS 2022]임혜숙 과기정통부 장관 ""한국 기업 기술발전 놀랍다""",2022.04.21. 오후 3:10,"임혜숙 과학기술정보통신부 장관이 ICT기술사업화 페스티벌 부스에서 인도경계석 극복 자율주행 이동 로봇을 보고 있다.임혜숙 과학기술정보통신부 장관은 '월드IT쇼 2022' 행사를 찾아 “한국 기업의 기술 발전이 놀랍다”는 소감을 드러냈다.임 장관은 21일 WIS 2022 현장에서 기자와 만나 “LG전자의 8K 올레드(OLED) TV의 디스플레이가 정말 인상적이고, 심지어 8K를 휴대폰으로 찍는 삼성전자의 갤럭시S22울트라 기술이 있다는 것도 굉장히 놀랍다”고 말했다.정부 지원을 강화하고 싶은 분야로 '청년인재 양성'을 손꼽았다. 임 장관은 “앞으로 대학정보통신연구센터협의회(ITRC) 인재양성대전과 같은 행사에 더 열심히 지원해야겠다는 생각이 들었다”며 “우리의 과학기술 인력과 ICT 인력의 저변을 키우는 일”이라고 말했다. 그는 “학생들이 양자, 의료 등 여러 분야에서 자신들 원하는 연구를 해볼 수 있는 그런 기반을 마련해 줘야 한다”고 강조했다.반도체 산업 진흥에 대한 의지도 드러냈다. 임 장관은 “우리나라가 반도체 강국인데 시스템 반도체 부분에서 인력이 부족하다는 생각”이라며 “앞으로는 반도체 설비 부분에서도 우리나라가 좀 더 노력해야 되겠다는 생각이 들었다”고 말했다.임 장관은 대표 성과에 대해서는 “필수 전략 기술을 과기정통부가 선정하고 앞으로 지속적으로 육성해 나가야 되도록 한 부분과 디지털뉴딜 성과, 청년정책에서 좋은 성과를 냈다”고 밝혔다.한편, 임 장관은 4월말로 예정된 28㎓ 대역 5G 의무 구축 평가와 관련해서는 “정확하게 원래대로, 원칙대로 하겠다”고 답했다.",105,https://n.news.naver.com/mnews/article/030/0003011852?sid=103
,,,105,https://n.news.naver.com/mnews/article/347/0000162072?sid=103
[날씨] 주말 맑고 선선...큰 일교차 주의,2023.10.27. 오후 6:56,"알록달록 단풍이 아름답게 물들고 있습니다. 지금 보시는 화면은 경기도 광주 화담숲의 모습인데요. 이번 주말에는 내륙 대부분 산의 단풍이 절정을 보이겠습니다.게다가 하늘도 대체로 맑겠고, 서울 낮 기온이 20도까지 오르는 등 선선해 단풍 구경하기 좋겠습니다. 다만 큰 일교차는 염두에 두셔야하고요. 또 조금 더 안전하게 등산을 하기 위해서는 꼭 스트레칭을 하고 산에 올라야합니다. 그리고 체력을 고려해 적절한 등산로를 선택하고, 틈틈이 10분 정도 휴식을 취하는 것이 좋습니다. 마지막으로 만약의 사태를 고려해 수시로 위치 번호를 확인해주시기 바랍니다.내일 대체로 맑지만, 오전까지 안개가 매우 짙게 끼는 곳이 많겠고, 중부 지방에는 서리가 내리는 곳도 있겠습니다. 또 동해안에 너울성 파도가 높게 이는 가운데, 영동에는 오후 한때 약한 비가 조금 내릴 전망입니다. 날씨 포커스였습니다.",105,https://n.news.naver.com/mnews/article/052/0001952553?sid=103
'비-더위-비-추위'…주말 내주초 날씨 요동친다,2022.04.21. 오후 5:11,"23~24일 주말 초여름 날씨, 25~26일 강한 비 온 뒤 기온 하락



지난 19일 오전 제주 애월읍 항몽유적지에서 한 어린이집 원아들이 봄나들이를 하고 있다. 연합뉴스 제공   한반도에 고기압과 저기압이 번갈아 지나가며 내주까지 비가 오락가락하고 더웠다가 추워지는 등 날씨가 급변할 것으로 전망된다.   기상청은 “21일은 남부 지방에 22일에는 수도권에 약한 비가 내리고, 주말인 23~24일은 기온이 최대 30도까지 큰 폭으로 상승하며 화창할 것으로 예상된다""고 전망했다.  25~26일은 남부지방을 중심으로 30~80㎜의 많은 비가 내린 뒤 기온이 크게 떨어질 것으로 예상된다.   기상청에 따르면 22일까지 남쪽에서 고온다습한 공기가 유입되고, 북쪽에서는 고온건조한 공기가 남하하면서 약하게 비가 내린다. 22일 새벽 북쪽의 공기가 내려오며 기온이 잠시 떨어지지만 이동성 고기압 영향으로 바로 기온을 회복해 전체적 기온 경향은 크게 변하지 않을 것으로 전망된다.    이에 따라 21일 전남 남해안, 경남권 해안, 경남 동부내륙, 제주도에 천둥과 번개를 동반한 5㎜의 약한 비가 내린다. 비는 22일까지 이어져 수도권과 강원 내륙산지에 5㎜ 미만의 적은 비가 전망된다. 기상청은 “강수량이 적어 현재의 건조한 날씨를 해소하지는 못할 것”이라고 밝혔다.   건조한 날씨가 계속되는 가운데 바람이 매우 강하게 분다. 기상청은 “순간 초속이 20~30m이 매우 강한 돌풍이 예상된다”며 “현재 서쪽 일부를 제외한 전국에 건조 특보가 발표된 상황이라 자그마한 불씨도 대형 화재로 번질 수 있는 상황”이라고 전했다.   24일에는 기온이 급격히 오를 것으로 전망된다.  24일 지역별 예상 기온은 서울 13~23도, 춘천 9~26도, 대전 13~27도, 청주 13~27도, 광주 14~28도, 전주 13~27도, 대구 13~30도, 부산 14~22도, 제주 15~23도로 전망된다. 기상청은 “구름이 없어 낮에 햇볕에 의해 지표면이 달궈지며 전국 낮 기온이 상승해 25도 이상으로 상승할 것”이라며 “기온이 크게 오르면 대기가 건조해져 산불 발생 가능성이 높아진다""며 ""주말까지 대형 산불을 계속 주의해야 한다”고 당부했다.   25~26일에는 비가 내리며 다시 기온이 큰 폭으로 떨어질 것으로 보인다. 기상청은 “저기압이 통과하면서  제주도와 남부지방을 중심으로 많은 비가 예상된다”며 “25일 오후~26일 오전에 전라권을 시작으로 전국으로 확대됐다가 26일 서쪽 지방부터 갤 것으로 보인다”고 밝혔다. 지역별 예상 강수량은 제주도와 남부지방에 30~80㎜, 중부지방은 5~40㎜로  나타났다. 많은 곳은 100㎜까지도 전망됐다.   강한 돌풍도 예상된다. 기상청은 “남해안이나 높은 지역은 초속 25m의 강풍이 불 것”이라며 “시설물 파손과 해양 안전사고에 대비해야 한다”고 당부했다.   비가 갠 뒤에는 기온이 급격히 떨어진다. 기상청은 “저기압이 지나간 뒤 찬 공기가 가라앉으면서 기온이 급격히 내려간다”며 “지역에 따라 24일 낮 최고 기온과 비가 갠 다음의 오전 최저 기온이 15도 이상 차이나는 곳도 있겠다”고 말했다.   비가 갠 다음 날인 27일 지역별 예상 기온은 서울 11~23도, 춘천 8~24도, 대전 11~25도, 청주 12~25도, 광주 13~25도, 전주 11~25도, 대구 13~24도, 부산 15~20도, 제주 14~21도로 전망된다. 체감 기온도 크게 떨어질 것으로 예상되며, 고지대를 중심으로 농작물 냉해 발생에도 주의해야 한다.",105,https://n.news.naver.com/mnews/article/584/0000018664?sid=103
윤성로 4차산업혁명위원회 위원장에게 훈장 수여하는 김부겸 총리,2022.04.21. 오후 2:57,(서울=연합뉴스) 김승두 기자 = 김부겸 국무총리(왼쪽)가 21일 서울 강남구 한국과학기술회관에서 열린 '2022년 과학·정보통신의 날 기념식'에서 윤성로 4차산업혁명위원회 위원장에게 훈장을 수여하고 있다. 2022.4.21    kimsdoo@yna.co.kr,105,https://n.news.naver.com/mnews/article/001/0013129291?sid=103
"""한번 누르면 600원""…배민 클릭광고 도입에 자영업자 '부글부글'",2022.04.21. 오전 6:10,"[배민 오는 28일 '우리가게클릭' 출시…클릭당 200~600원 과금자영업자 ""광고비 부담 이중삼중…울며겨자먹기로 광고비 내야""]



/사진=우아한형제들배달앱 '배달의민족'이 오는 28일 출시하는 광고상품 '우리가게클릭'에 대한 자영업자 불만이 커지고 있다. 배민은 ""더 많은 이용자에게 가게를 노출할 수 있는 기회""라는 입장이지만, 자영업자들은 외식업계 광고경쟁이 가열돼 부담이 이중삼중으로 커질 수 있다고 우려한다. 최근 배달경쟁이 치열해진 점을 고려하면 '울며 겨자 먹기'로 추가 광고비를 내야 한다는 주장이다.20일 업계에 따르면 배민 운영사인 우아한형제들은 28일 우리가게클릭 광고상품을 새로 선보인다. 배민 앱 메인화면이나 검색결과에 가게 노출횟수를 늘리는 상품으로, 자영업자가 최소 5만원에서 최대 300만원까지 예산을 설정하면 이용자가 광고를 클릭할 때마다 200~600원을 차감하는 CPC(클릭당 과금) 방식이다.CPC 광고는 네이버·카카오·쿠팡 등 많은 플랫폼 기업에서 활용하는 수익모델(BM)이지만 배민에 적용되는 건 이번이 처음이다. 그동안 배민은 △자영업자가 월 8만8000원에 특정 지역에 깃발을 꽂아 가게를 노출하는 정액제 광고 '울트라콜' △앱 상단에 3개 업체를 무작위 노출하되, 주문건당 6.8%의 수수료를 받는 정률제 광고 '오픈리스트'만 운영해왔다.━CPC 광고 둘러싼 엇갈린 시선…""광고비부담 증가"" vs ""수익 창출 기회"" ━



우리가게클릭 적용 이미지. /사진=우아한형제들우리가게클릭은 오픈리스트를 이용하는 점주만 추가 신청할 수 있다. 기존 오픈리스트 이용 점주 입장에선 주문이 들어오지 않아도 월 최대 300만원의 광고비를 추가로 내야 한다. 매출이 발생해도 6.8% 수수료에 최대 600원의 광고비가 더해진다. 이에 한 자영업자는 온라인 커뮤니티에 ""클릭당 주문율이 15% 내외""라며 ""여기에 신규 광고를 더하면 광고비가 지금보다 10배 정도 오를 것""이라고 토로했다. 경쟁업체가 악의적으로 클릭 수를 늘려 광고비 폭탄을 떠안게 될 수 있다는 우려도 나온다. 다만 배민은 중복클릭은 과금 대상이 아니라고 선을 그었다. 배민은 ""동일한 가게라면 회원, 비회원 무관하게 이용자당 1회의 클릭만 과금한다""며 ""30분 이상 앱에서 활동이 없을 경우에만 추가 과금된다""고 말했다. 이상행동을 나타내는 케이스에 대해서도 과금하지 않는다는 설명이다.한편에선 CPC광고를 나쁘게만 볼 건 아니라는 지적도 있다. 네이버·카카오의 CPC 광고는 도달률과 관계없이 최대 수천만원을 내야 하는 다른 광고상품과 달리, 이용자가 클릭한 횟수만큼만 비용을 내면 돼 중소업체 친화적이라는 평가를 받는다. 광고주도 대거 몰리고 있다. 쿠팡이츠 역시 광고로 주문이 들어오면 음식값의 5~50%를 광고비로 내는 상품을 운영 중이다. 또 다른 이커머스 플랫폼과 달리 배민은 앱에 접속해 주문으로 전환되는 비율이 80%에 달하는 점을 고려하면, 일정 광고비를 들여 노출 기회를 늘리는 게 매출 신장에 도움이 된다는 의견도 있다. 우아한형제들 관계자는 ""배민 이용자는 확실한 목적을 가지고 앱을 방문하기 때문에 클릭 주문전환율이 높은 편""이라며 ""이에 본인 가게를 추가 노출해 수익을 늘리고 싶다는 점주들의 수요를 반영했다""고 말했다. ━매출 2배인데 영업익은 6분의 1…올해 실적개선 '박차'━올해 배민의 실적 개선도 본격화될 전망이다. 우아한형제들은 지난해 별도기준 매출이 2조291억원으로 전년 대비 곱절이 됐으나, 영업이익은 99억원으로 2020년(581억원)의 6분의 1로 쪼그라들었다. 단건배달 '배민1'(배민원)·'B마트' 등의 성장으로 매출이 늘었지만, 라이더에게 제공하는 배달비가 급증하면서 영업비용도 2배 이상이 됐기 때문이다. 이에 우아한형제들은 지난달부터 배달비 현실화에 나섰다. 중개수수료 1000원 배달비 5000원만 받던 배민1 프로모션을 종료한 것이다. 여기에 새로운 광고상품까지 추가하며 수익성 끌어올리기에 안간힘이다. 한 업계 관계자는 ""배민이 수년간 적자를 내왔는데 언제까지 돈을 쓰기만 할 순 없다""라며 ""이익을 내야 새로운 서비스와 실험을 이어갈 수 있을 것""이라고 말했다.",105,https://n.news.naver.com/mnews/article/008/0004735650?sid=103
